GHI,Protected_Land,Habitat,Slope,Population_Density,Distance_to_Substation,Land_Cover,geometry,Wattage,GEOID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-90.47099999999999 45.73680000000013 0),2.5,550999704002,55,099,970400,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.59721100000002 42.09298800000013 0),1.8,250138132091,25,013,813209,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-71.15052400000003 41.95958200000016 0),1.5,250056111022,25,005,611102,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-71.446484 42.669744000000065 0),2.6,250173131012,25,017,313101,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.56778599999998 40.40323800000007 0),10.0,340230084034,34,023,008403,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.24337600000003 40.444372000000065 0),8.8,340230080014,34,023,008001,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.86303300000002 40.453864000000166 0),8.4,340190113061,34,019,011306,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.55103100000001 42.20392100000013 0),3.0,250138113023,25,013,811302,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.53250000000003 42.39130600000015 0),4.0,250158204001,25,015,820400,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-75.69526300000001 43.31230600000007 0),1.8,360650245002,36,065,024500,2
90.0,96.97903136017814,66.47191451818449,91.3419740777667,100.0,50.0,93.44142731104793,POINT Z (-106.22000000000008 37.77700000000008 0),2.7,081099777001,08,109,977700,1
88.89716694441721,40.62569770037955,28.768258013920203,26.923374613003094,100.0,50.0,68.43407509067738,POINT Z (-102.46600000000001 37.384000000000164 0),4.0,080099647001,08,009,964700,1
15.0,95.79452994804431,43.975590628369766,44.26261902324153,99.6735614155475,50.0,85.87599254975002,POINT Z (-120.69100000000007 35.32000000000008 0),4.5,060790115053,06,079,011505,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-77.23600000000003 39.11300000000012 0),1.9,240317008264,24,031,700826,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-80.49750000000003 35.29250000000018 0),74.8,370250416041,37,025,041604,1
20.0,72.20174492696795,68.00558768748162,66.03895828922295,97.20125477894324,51.296441525340654,89.5333790804823,POINT Z (-114.97438600000005 35.85133600000015 0),100.0,320030057111,32,003,005711,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-71.62458100000006 41.49175000000004 0),1.5,440090506004,44,009,050600,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-71.686461 41.51875100000019 0),2.0,440090506001,44,009,050600,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-98.22787200000008 34.898100000000085 0),5.0,400151623001,40,015,162300,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-98.38566100000008 35.49465600000008 0),3.0,400151616011,40,015,161601,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-97.10860800000005 33.943183000000055 0),3.0,400850941002,40,085,094100,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-98.44471700000003 35.01339700000006 0),3.0,400151622001,40,015,162200,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-97.84652800000005 35.266556000000094 0),4.0,400510009026,40,051,000902,6
5.0,39.94021739130435,32.87079698068817,14.322303394929094,100.0,50.0,55.666111165572005,POINT Z (-121.97062000000007 38.32272000000015 0),1.1,060952530001,06,095,253000,1
5.0,95.0,47.247328693265366,31.71781042001377,100.0,50.0,88.42191941966473,POINT Z (-119.55756000000011 36.06502000000014 0),5.0,060319801001,06,031,980100,1
15.0,92.79384374080972,39.53043819233409,28.723092344317756,100.0,58.37859033428095,92.90020586217038,POINT Z (-119.40366000000002 35.600530000000155 0),1.5,060290043021,06,029,004302,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-71.61911400000005 41.492253000000176 0),3.0,440090506004,44,009,050600,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-96.62700000000002 33.619000000000156 0),5.0,481810017002,48,181,001700,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-93.19732700000009 44.439647000000114 0),5.0,271310706021,27,131,070602,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-93.57116900000001 44.19710300000015 0),5.0,270799504003,27,079,950400,3
17.47328693265366,74.93186942456622,65.7808058033526,43.06964618249535,100.0,64.55886677776688,84.09322615429859,POINT Z (-117.23415700000012 32.93613700000011 0),1.1,060730083701,06,073,008370,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.21029100000005 42.27251600000011 0),4.0,250277241001,25,027,724100,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.47586 40.81485100000009 0),1.3,340270433012,34,027,043301,2
5.0,76.5027938437408,65.27056170963631,18.71124964579201,100.0,50.0,54.24870110773453,POINT Z (-121.86124800000012 42.61073200000013 0),9.9,410359702011,41,035,970201,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-71.68606900000002 42.237583000000086 0),1.0,250277382022,25,027,738202,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-71.144835 41.80149100000014 0),3.1,250056151005,25,005,615100,5
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-71.67232799999996 42.24325000000006 0),2.0,250277613002,25,027,761300,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-71.51355600000001 42.41389000000006 0),1.3,250173231012,25,017,323101,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-82.51795700000004 40.07333700000006 0),1.9,390897577011,39,089,757701,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-93.48583100000003 43.92498100000016 0),1.0,271617902001,27,161,790200,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-91.33185500000005 30.46510500000014 0),50.0,221210203021,22,121,020302,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-90.02397300000004 30.011409000000196 0),1.6,220710017204,22,071,001720,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-83.61638700000007 32.68122200000013 0),128.0,130210135022,13,021,013502,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-94.71743300000007 45.39874200000005 0),1.0,271450110001,27,145,011000,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-82.23397200000004 27.76966700000015 0),74.4,120570139261,12,057,013926,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.98717 27.890080000000122 0),37.5,121050148022,12,105,014802,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-82.16465600000005 27.681278000000166 0),61.1,120570139072,12,057,013907,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-82.03388900000006 27.719139000000037 0),49.5,121050161001,12,105,016100,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-79.18065400000005 35.462405000000054 0),1.9,371050303001,37,105,030300,1
90.0,95.85187726693461,56.95667091461621,93.84473270440252,100.0,50.0,90.05587687481619,POINT Z (-105.74782500000005 33.61030600000013 0),3.0,350279602001,35,027,960200,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-82.16465600000005 27.75327200000007 0),74.5,120570139072,12,057,013907,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.96422200000002 27.664583000000132 0),70.3,121050161001,12,105,016100,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.81011099999999 27.913306000000066 0),55.4,121050153011,12,105,015301,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-82.27172200000003 27.736389000000052 0),74.8,120570139071,12,057,013907,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-92.81250000000006 45.28718000000008 0),2.5,271630702051,27,163,070205,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-93.25715200000003 44.13885100000013 0),1.0,271479601001,27,147,960100,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-92.59595200000001 44.392415000000064 0),1.0,270490804002,27,049,080400,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-94.04416600000005 45.438123000000125 0),5.0,271410303021,27,141,030302,1
20.0,93.80648955984708,58.02568375649446,96.91892951671404,98.47367905107342,77.77227722772277,95.52249779433389,POINT Z (-111.5511110000001 32.87569700000014 0),30.0,040210012002,04,021,001200,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-93.88427300000001 45.21076600000011 0),7.1,271711007061,27,171,100706,1
90.0,48.280070581315556,66.73806489559847,96.19747034022943,100.0,64.4490736202333,88.08773649642193,POINT Z (-103.371284 32.97863600000011 0),5.0,350250011005,35,025,001100,5
19.15841584158416,99.9441117764471,40.0421527301245,70.71749803613511,100.0,50.0,99.21968434467209,POINT Z (-115.85733600000006 32.79278000000007 0),1.0,060250123012,06,025,012301,2
19.00990099009901,99.94415636218588,40.23036957161062,70.40298507462687,100.0,50.0,99.2059601999804,POINT Z (-115.86321400000004 32.79040300000007 0),1.0,060250123012,06,025,012301,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-92.8151840000001 45.483155000000124 0),1.0,270251107001,27,025,110700,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-94.60934200000004 44.73140400000014 0),1.0,271297901002,27,129,790100,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-92.63685700000002 44.553337000000134 0),5.0,270490802022,27,049,080202,2
20.0,100.0,40.31418488383492,83.55338375405167,100.0,50.0,99.87060092147829,POINT Z (-115.50662900000006 32.83186000000012 0),3.0,060250110011,06,025,011001,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-77.40599200000005 35.38068300000006 0),52.1,371470015001,37,147,001500,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.21636800000007 28.53941500000015 0),1.9,120950167512,12,095,016751,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-92.85417300000006 45.49196500000012 0),1.0,270251102023,27,025,110202,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-83.491239 32.604997000000076 0),204.0,132890602001,13,289,060200,1
90.0,98.41192039996079,98.4707381629252,99.93922164493677,99.49710812665425,52.720321537104205,90.07293402607587,POINT Z (-101.88521800000007 32.71332600000006 0),50.0,481159504021,48,115,950402,1
5.0,95.77492402705617,44.63729046171944,37.57056679653136,100.0,50.0,86.03842760513675,POINT Z (-121.1600000000001 38.687000000000104 0),1.3,060679883001,06,067,988300,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.05140000000006 33.93240000000009 0),1.6,450630206052,45,063,020605,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-97.68486100000004 30.26587700000014 0),2.6,484530021101,48,453,002110,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-80.74204700000003 32.56445000000021 0),72.5,450130001003,45,013,000100,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-95.34010000000004 45.6510560000001 0),1.0,271219701001,27,121,970100,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-93.95441700000008 44.28321100000012 0),1.0,270799506002,27,079,950600,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-95.76735600000004 43.97787500000011 0),1.0,271019003002,27,101,900300,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-94.82324700000008 45.42830800000014 0),1.0,271450109003,27,145,010900,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-95.38619200000005 44.94832800000012 0),1.0,270239504003,27,023,950400,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-95.38851400000004 45.67123100000012 0),1.0,271219704001,27,121,970400,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-95.62010600000009 44.22914200000019 0),1.0,270833607002,27,083,360700,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-95.32866100000007 45.647342000000116 0),1.0,271219701001,27,121,970100,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-92.6931800000001 44.04006000000007 0),1.0,270399501002,27,039,950100,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-95.8507810000001 43.978197000000144 0),1.0,271019002003,27,101,900200,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-94.831075 45.40413900000013 0),1.0,270677801001,27,067,780100,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-92.9613720000001 44.05038300000011 0),1.0,270399503002,27,039,950300,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-75.50000000000001 44.3000000000001 0),1.0,360894927008,36,089,492700,8
15.0,95.02695814135869,74.88873639839231,58.22570892410342,97.65464170179393,82.00960690128419,91.26399372610528,POINT Z (-118.45135500000006 34.189857000000124 0),1.1,060371278061,06,037,127806,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-75.30000000000001 44.70000000000012 0),2.0,360894913001,36,089,491300,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-75.30000000000001 44.70000000000012 0),1.5,360894913001,36,089,491300,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-73.74485500000003 43.09687400000015 0),2.0,360910613012,36,091,061301,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-75.70097799999999 43.028289000000086 0),1.8,360530306021,36,053,030602,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-70.80241700000002 42.04990600000011 0),2.4,250235082001,25,023,508200,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-70.98344600000006 42.06636900000011 0),3.7,250235113023,25,023,511302,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-71.883799 41.94633300000009 0),2.4,091509002003,09,150,900200,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-84.81621200000005 39.83345200000011 0),7.5,181770011021,18,177,001102,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-71.74262700000006 42.450729000000116 0),2.1,250277191005,25,027,719100,5
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-71.29327900000004 42.041166000000125 0),4.9,250214401013,25,021,440101,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-71.07738599999998 42.17756300000018 0),3.8,250214202023,25,021,420202,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-89.28694400000003 35.57750000000014 0),3.0,470759304002,47,075,930400,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-71.91986700000002 41.831840000000206 0),20.0,091509025004,09,150,902500,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.90899700000003 39.017238000000084 0),1.6,240338074042,24,033,807404,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-83.69735600000001 33.84462100000009 0),3.0,132971101021,13,297,110102,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-84.60817200000004 38.98769600000012 0),0.9,211170636071,21,117,063607,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.21594200000008 32.94726200000004 0),10.2,450499201001,45,049,920100,1
20.0,100.0,43.546220958729535,90.571904715224,100.0,50.0,98.93049701009704,POINT Z (-115.61900000000009 32.67600000000011 0),100.0,060250119011,06,025,011901,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.53237500000003 40.539051000000086 0),2.7,340350535012,34,035,053501,2
90.0,98.94667189491226,74.43731006764042,91.52342030807922,16.407214978923633,86.83364376041564,78.38623664346633,POINT Z (-104.66250800000005 39.63840900000004 0),1.5,080050071091,08,005,007109,1
90.0,99.66571904715224,67.87471816488579,99.81196078431373,16.93461425350456,87.51396921870405,79.37976668954025,POINT Z (-104.58357400000004 39.78676900000012 0),3.0,080010084011,08,001,008401,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-73.24233100000001 42.487476000000186 0),5.8,250039004001,25,003,900400,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-97.58589000000005 36.317920000000164 0),10.0,400470012004,40,047,001200,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-94.11430000000004 45.497800000000076 0),5.0,271410303011,27,141,030301,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-82.75000000000003 30.290000000000155 0),74.5,120231102023,12,023,110202,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-73.32307000000002 43.543378000000146 0),2.0,361150820011,36,115,082001,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-73.32525700000006 43.54371600000014 0),2.0,361150820011,36,115,082001,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-80.49000000000004 25.64000000000007 0),74.5,120860196003,12,086,019600,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.10000000000005 29.08000000000005 0),74.5,121270832071,12,127,083207,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-80.44000000000004 27.50000000000015 0),74.5,121113822012,12,111,382201,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-73.33609200000005 42.43303100000004 0),2.0,250039351002,25,003,935100,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-73.34699599999998 42.426866000000146 0),2.0,250039351002,25,003,935100,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-73.332624 42.428054000000145 0),1.0,250039005002,25,003,900500,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-71.64153300000002 42.42075000000011 0),2.0,250277151002,25,027,715100,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-77.62400000000007 36.21300000000018 0),20.0,370839310001,37,083,931000,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.54400000000004 36.054000000000116 0),5.0,370419301022,37,041,930102,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-84.22872100000002 31.269550000000084 0),171.4,132050903002,13,205,090300,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.75444400000009 33.67468900000007 0),74.9,450030203011,45,003,020301,1
5.0,79.90197039505931,56.76110185275953,68.64336791217646,100.0,50.0,94.8077639447113,POINT Z (-122.54286600000006 38.216841000000144 0),0.8,060971506123,06,097,150612,3
5.0,84.55445544554455,59.71375355357318,69.11167407713783,100.0,50.0,94.89069699049112,POINT Z (-122.66338800000004 38.19459900000015 0),1.0,060971508004,06,097,150800,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-93.42172500000004 44.22717200000011 0),1.0,271310703005,27,131,070300,5
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-75.27419499999999 38.37694100000012 0),7.6,240479508002,24,047,950800,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-97.07449700000002 37.7517160000001 0),1.0,200150206011,20,015,020601,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-87.14817000000001 40.94978600000018 0),4.0,180731012004,18,073,101200,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-75.62242400000001 39.279702000000086 0),1.2,100010402043,10,001,040204,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-77.67851200000005 43.17691800000013 0),1.8,360559802001,36,055,980200,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-84.23148000000006 40.14086600000017 0),1.8,391093001003,39,109,300100,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-83.18693499999999 30.444324000000055 0),74.9,120479602011,12,047,960201,1
14.946083717282619,61.13348209757582,68.80550926379766,55.937859251203975,100.0,50.0,70.08391334182923,POINT Z (-118.56014700000007 39.542041000000076 0),20.0,320019501001,32,001,950100,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-95.39071000000007 33.63291000000007 0),10.0,482770003013,48,277,000301,3
90.0,78.15276273022752,56.96402313498677,95.41453371911862,99.80884227036564,51.323399666699345,91.16998333496716,POINT Z (-104.01398000000002 39.68646000000015 0),50.0,080050071013,08,005,007101,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.15408900000004 36.472591000000115 0),60.0,370531102011,37,053,110201,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-71.42042900000001 42.449306000000135 0),4.5,250173612001,25,017,361200,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.50832800000003 42.222962000000166 0),2.5,250158209002,25,015,820900,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-87.93544800000001 42.90294900000006 0),1.2,550791601022,55,079,160102,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-93.79200000000006 45.3340000000001 0),5.0,271410304101,27,141,030410,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.58983000000003 40.70239700000017 0),1.9,391517148016,39,151,714801,6
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-75.30637199999998 40.095176000000066 0),1.0,420912040082,42,091,204008,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.91995000000006 41.29571500000007 0),1.1,091701402001,09,170,140200,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.50999999999999 30.23000000000011 0),1.4,120310144243,12,031,014424,3
15.0,57.059701492537314,78.77806097441427,60.976400862068964,100.0,68.13449661797863,94.35231840015685,POINT Z (-117.27326000000009 34.111930000000065 0),3.0,060710064012,06,071,006401,2
20.0,70.33820213704539,42.46838545240663,90.94750320102433,100.0,50.0,89.880992059602,POINT Z (-115.11530500000009 36.004293000000146 0),1.4,320030053461,32,003,005346,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-90.67812400000005 38.826648000000084 0),4.5,291833116043,29,183,311604,3
15.0,81.32945698235932,31.620919517694343,60.79047619047619,100.0,50.0,90.68699147142436,POINT Z (-123.13500000000012 45.17000000000011 0),2.2,410710309002,41,071,030900,2
15.0,80.06273894716205,37.90118615821978,54.804284103720406,100.0,57.57572786981668,87.23978041368493,POINT Z (-123.09400000000007 45.03300000000015 0),2.2,410530053022,41,053,005302,2
15.0,90.0284285854328,45.87540437212038,91.07227958697379,92.0390157827664,59.75688657974708,88.62101754729929,POINT Z (-122.80700000000009 45.014000000000145 0),2.2,410470105033,41,047,010503,3
15.0,93.87118909910794,39.9862758553083,72.25358037055584,100.0,50.0,89.49161846877757,POINT Z (-122.94900000000007 44.826000000000114 0),2.2,410470027012,41,047,002701,2
15.0,98.32369375551417,50.944025095578866,99.43897657092442,100.0,70.84550534261346,87.16900303891775,POINT Z (-122.47300000000007 45.17000000000011 0),2.2,410050241001,41,005,024100,1
15.0,78.59425546515048,36.792471326340554,60.378098102250334,94.18390353886873,50.18135476914028,87.62317419860798,POINT Z (-122.89900000000007 45.129000000000154 0),2.2,410470103032,41,047,010303,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-79.14800000000004 34.28700000000005 0),5.0,450339705005,45,033,970500,5
15.0,83.87065067819933,63.23105577884521,47.86743976806958,100.0,50.0,95.9320654837761,POINT Z (-116.90587400000011 33.76706100000016 0),1.7,060659415001,06,065,941500,1
15.0,87.83648661895893,32.0679345162239,76.69156991418475,100.0,52.60513675129889,89.97088520733261,POINT Z (-123.61000000000007 45.054000000000066 0),2.2,410530204002,41,053,020400,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-92.57834700000005 34.63842900000011 0),1.0,051250105121,05,125,010512,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-71.5263 41.74790000000009 0),10.0,440070146004,44,007,014600,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.50777800000004 36.11444400000006 0),4.8,371439202022,37,143,920202,2
15.0,89.55543574159397,66.70718557004216,75.98269639065818,100.0,52.23997647289482,90.12390942064503,POINT Z (-117.00488400000006 32.58653600000006 0),1.0,060730100192,06,073,010019,2
15.0,43.510415628426195,33.88246250367611,32.69950279676818,100.0,50.0,56.45426918929517,POINT Z (-118.2040750000001 44.46533400000015 0),2.8,410019501001,41,001,950100,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.15488500000004 43.06130600000015 0),2.0,360359715023,36,035,971502,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-79.29906 36.66059100000016 0),6.0,511430114002,51,143,011400,2
16.435643564356436,54.9128706817487,34.96912067444368,38.3627564847077,100.0,50.0,66.18321733163415,POINT Z (-117.76348200000005 44.70241800000015 0),15.0,410019503002,41,001,950300,2
20.0,61.42731104793648,36.73218311930203,46.29355664107932,100.0,50.0,97.53975100480345,POINT Z (-117.07478000000008 43.95137600000007 0),3.0,410459705001,41,045,970500,1
20.0,44.05646505244584,44.44025095578865,32.460796915167094,100.0,50.0,90.35251445936673,POINT Z (-117.4443400000001 44.15787400000008 0),3.0,410459709003,41,045,970900,3
20.0,61.01558670718557,36.72483089893148,49.968939041414615,100.0,50.0,98.86530732281149,POINT Z (-117.02809300000008 44.1128410000001 0),3.0,410459709003,41,045,970900,3
20.0,60.368591314577,44.16086658170767,95.11185440236105,100.0,50.0,89.89706891481228,POINT Z (-115.2721310000001 36.05718100000018 0),1.7,320030029761,32,003,002976,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.20155199999999 42.76217300000013 0),2.0,360930331023,36,093,033102,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.62186200000006 39.97743300000017 0),13.0,340057048012,34,005,704801,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-96.07689400000004 29.631324000000177 0),10.0,480157601001,48,015,760100,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-95.96954800000003 29.537482000000107 0),10.0,481576758002,48,157,675800,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-93.51517000000003 35.46715000000013 0),5.0,050719520001,05,071,952000,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-95.69419200000007 44.899475000000145 0),5.0,271739701004,27,173,970100,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-96.17261700000003 33.166173000000086 0),10.0,482319604001,48,231,960400,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-99.53726100000006 30.87222800000019 0),7.5,483279503001,48,327,950300,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-97.65374700000002 31.933841000000054 0),5.0,480359502001,48,035,950200,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-97.260738 31.291151000000117 0),10.0,483090038024,48,309,003802,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-96.02338400000006 29.205355000000075 0),10.0,484817406003,48,481,740600,3
